rating,text,parent_asin,review_timestamp,title,item_model_number,involved_in_incident,sentiment_score_raw,sentiment_score,incident_description_safety_terms,text_safety_terms,involved_in_recall,recall_summary
5.0,"this clamp meter is a very useful one that is easy-to-use. it is a little smaller, and so there is not a lot of bulk to get in the way of easy use. although it comes with a very helpful dvd that gives clear and precise instructions, this instrument is simple to use. the display features large letters that can be seen easily. there is even back lighting, for use in darker places. i highly recommend this well-designed clamp meter.",b01d30z0ye,2016-12-01,Extech EX655 True RMS 600A Clamp Meter with NCV and Temperature Measurements,ex655,False,0.943,0.943,[],['loose'],True,"this recall involves extech digital clamp meters with model numbers ex650, ex655, ma160, ma61, and ma63. these models are all ac/dc clamp meters, which are electrical testing devices that measure ac/dc voltage, resistance, capacitance, frequency, temperature, continuity, and diode. serial numbers in the following format are included in the recall: r15xxxxxxx to r17xxxxxxx. only serial numbers in this range are included in the recall. the ""extech"" logo and the model number are printed on the front of the unit and the serial number on the back. the digital clamp meters are green and orange."
1.0,broke within a month and now cant return it because it past the return window,b07xdxg45h,2020-10-07,TUPARTS Starter Fit for HONDA for Accord 08 09 10 11 12 2.4L 2354CC l4 Gas 31200-R41-L01 SM73002,adjustable,False,-0.4215,-0.4215,[],[],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
5.0,this is better than a wire brush for certain applications. the bristles don't bend and doesn't shed wires.,b00004yyde,2017-03-08,Dico 541-775-3/4 Nyalox End Brush 3/4-Inch Grey 80 Grit,7200025,False,0.6124,0.6124,[],[],True,"the recalled product is the nexgrill model 720-0025 gas grill. the stainless steel grill is designed to be used with propane gas. the name of the grill is located at the left corner of the exterior of the main burner lid. the serial number is printed on the csa sticker, which is located behind the door. a temperature gauge is located at the center of the main burner lid."
5.0,these light weight masks are definitely a great buy!!,b0bg56lkgj,2022-02-18,"50pcs Kids Disposable Face Masks, 3 Ply Kids Masks Disposable Colorful Cute Face masks for Children, Girls & Boys",disposable,False,0.8118,0.8118,[],"['loose', 'weak']",True,"cigarette lighters recalled by halpern import news from cpsc u.s. consumer product safety commission office of information and public affairs washington, dc 20207 for immediate release september 28, 2000 release # 00-189 halpern recall hotline: (800) 624-5280 cpsc consumer hotline: (800) 638-2772 cpsc media contact: ken giles, (301) 504-7052 cpsc, halpern import co. announce recall of cigarette lighters washington, d.c. - in cooperation with the u.s. consumer product safety commission (cpsc), halpern import co. inc., of atlanta, ga., is recalling about 350,000 disposable cigarette lighters. these lighters can burn with a high flame and can fail to extinguish, presenting fire and burn hazards. cpsc and halpern import co. have received one report of a woman who received second degree burns on her chest when the lighter failed to extinguish and ignited her clothing. the disposable cigarette lighters being recalled are oval-tube- shaped. ""turbo 2000"" is printed on the body of the lighter. the lighters have a green, red, blue, black or yellow body and a metal top. a label on the lighter reads ""child-resistant disposable lighter,"" ""keep out of reach of children,"" and ""made in china."" upc number 0 80692 05010 1 is printed on the back of the lighters. tobacco and thrift stores nationwide sold these lighters from june 1999 through may 2000 for about $1. consumers immediately should stop using these lighters and return them to the store where purchased for a refund. for more information, consumers should call halpern import co. at (800) 624-5280 between 9 a.m. and 5 p.m. et monday through friday."
1.0,don’t buy this product don’t work and it’s hard to<br />remove it broke apart,b082s7y9g6,2021-05-05,"FINDAUTO 12575869 Fit for 2003-2006 for Cadillac Escalade ESV EXT 6.0L,2002-2006 for Chevrolet Avalanche 1500 5.3L,1999-2002 for Chevrolet Camaro 5.7L",adjustable,False,-0.4939,-0.4939,[],['severe'],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
2.0,"my plan was to use this tool to strip some pain out of hard to reach crevices, but that turned out to be wishful thinking.  i figured with an 80 grit rating this should have done the trick, but it was useless.  the brush didn't really do much more than dull up the old paint, even after subjecting the surface to some serious sanding time.<br /><br />if your looking to remove old tape scum, blemishes, or just rough something up to repaint, then this will work decently.  the brush definitely isn't going to going to replace sand paper any time soon, but it had a few minor uses.",b00004yyde,2014-10-06,Dico 541-775-3/4 Nyalox End Brush 3/4-Inch Grey 80 Grit,7200025,False,-0.7886,-0.7886,[],"['pain', 'severe']",True,"the recalled product is the nexgrill model 720-0025 gas grill. the stainless steel grill is designed to be used with propane gas. the name of the grill is located at the left corner of the exterior of the main burner lid. the serial number is printed on the csa sticker, which is located behind the door. a temperature gauge is located at the center of the main burner lid."
5.0,"these are the standard, well-made surgical masks you're used to seeing and/or using. they're well-made and come at a great price (currently $12 for 50 masks).",b0bg56lkgj,2022-02-02,"50pcs Kids Disposable Face Masks, 3 Ply Kids Masks Disposable Colorful Cute Face masks for Children, Girls & Boys",disposable,False,0.6249,0.6249,[],[],True,"cigarette lighters recalled by halpern import news from cpsc u.s. consumer product safety commission office of information and public affairs washington, dc 20207 for immediate release september 28, 2000 release # 00-189 halpern recall hotline: (800) 624-5280 cpsc consumer hotline: (800) 638-2772 cpsc media contact: ken giles, (301) 504-7052 cpsc, halpern import co. announce recall of cigarette lighters washington, d.c. - in cooperation with the u.s. consumer product safety commission (cpsc), halpern import co. inc., of atlanta, ga., is recalling about 350,000 disposable cigarette lighters. these lighters can burn with a high flame and can fail to extinguish, presenting fire and burn hazards. cpsc and halpern import co. have received one report of a woman who received second degree burns on her chest when the lighter failed to extinguish and ignited her clothing. the disposable cigarette lighters being recalled are oval-tube- shaped. ""turbo 2000"" is printed on the body of the lighter. the lighters have a green, red, blue, black or yellow body and a metal top. a label on the lighter reads ""child-resistant disposable lighter,"" ""keep out of reach of children,"" and ""made in china."" upc number 0 80692 05010 1 is printed on the back of the lighters. tobacco and thrift stores nationwide sold these lighters from june 1999 through may 2000 for about $1. consumers immediately should stop using these lighters and return them to the store where purchased for a refund. for more information, consumers should call halpern import co. at (800) 624-5280 between 9 a.m. and 5 p.m. et monday through friday."
4.0,i will use these masks forever because i don't want to get a cold..haven't had one in  3 yrs. i would rather have the white inside but the gray is fine.,b0bg56lkgj,2022-09-05,"50pcs Kids Disposable Face Masks, 3 Ply Kids Masks Disposable Colorful Cute Face masks for Children, Girls & Boys",disposable,False,0.2707,0.2707,[],[],True,"cigarette lighters recalled by halpern import news from cpsc u.s. consumer product safety commission office of information and public affairs washington, dc 20207 for immediate release september 28, 2000 release # 00-189 halpern recall hotline: (800) 624-5280 cpsc consumer hotline: (800) 638-2772 cpsc media contact: ken giles, (301) 504-7052 cpsc, halpern import co. announce recall of cigarette lighters washington, d.c. - in cooperation with the u.s. consumer product safety commission (cpsc), halpern import co. inc., of atlanta, ga., is recalling about 350,000 disposable cigarette lighters. these lighters can burn with a high flame and can fail to extinguish, presenting fire and burn hazards. cpsc and halpern import co. have received one report of a woman who received second degree burns on her chest when the lighter failed to extinguish and ignited her clothing. the disposable cigarette lighters being recalled are oval-tube- shaped. ""turbo 2000"" is printed on the body of the lighter. the lighters have a green, red, blue, black or yellow body and a metal top. a label on the lighter reads ""child-resistant disposable lighter,"" ""keep out of reach of children,"" and ""made in china."" upc number 0 80692 05010 1 is printed on the back of the lighters. tobacco and thrift stores nationwide sold these lighters from june 1999 through may 2000 for about $1. consumers immediately should stop using these lighters and return them to the store where purchased for a refund. for more information, consumers should call halpern import co. at (800) 624-5280 between 9 a.m. and 5 p.m. et monday through friday."
5.0,this was an awesome replacement. works as advertised.,b07zh5rpzp,2020-09-16,INEEDUP 17729 Starter Starter Motor Replacement For 1998-1999 Acura CL 1998-2002 Honda Accord 1998 Honda Odyssey 1998-1999 Isuzu Oasis,adjustable,False,0.6249,0.6249,[],[],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
1.0,"piece of junk.  stay away!  this cart came scraped up, looks like it had been used. one rim was dented and we just inflated the tires to spec so that they were not flat.  on our way now to pick up a fridge and one of the tires blew.  save your money and purchase a different brand, a different seller, i don't know.  don't purchase this product here.",b00ln60r94,2016-06-06,"Harper BKTAK19 Super Steel P-Handle Hand Truck, 600 lb.",bktak19,False,0.7177,0.7177,[],['bent'],True,"this recall involves harper trucks hand trucks with model numbers and type of wheels listed below. ""harper truck"" and the model number can be found on an adhesive sticker on the hand truck frame's cross member. hand trucks with two-piece, grey metal wheels are not included in this recall. model number type of handle type of wheel k52k16 p handle 1-piece, composite jedtk1935p dual hand/platform truck (convertible) 3-piece, four bolt, metal/chrome plated 51tk19 dual handles 3-piece, four bolt, metal/chrome plated bktak19 p handle 3-piece, four bolt, metal/chrome plated pgcsk19blk dual hand 3-piece, four bolt, metal/chrome plated"
4.0,"item came fast. its was as inexpensive as you could possibly get for a desiccator this size. amazingly priced! i purchased this just to replace the lid on our old 210 mm id desiccator. it fit perfectly. i would recommend for any lab. the lid did chip within a day or two after using it, but it was nothing major (reason for 4 and not 5 stars). i could buy 5 more of these for the price of an actual replacement lid from a scientific vendor.",b00657xikg,2015-01-16,"American Educational Glass Desiccator with Porcelain Plate, 200mm ID",7200001,False,0.6588,0.6588,[],[],True,"this recall involves the beefmaster explorer outdoor gas grill model number 720-0001. the tabletop grill is made of stainless steel and is used with a disposable propane cylinder, which is purchased separately. each grill has one main burner and a cooking grid that sits over the burner. model numbers are located on the back panel of the grill. the brand name ""nexgrill"" is on a plate on the grill lid."
1.0,these masks are garbage they are not three layered 1 layer and very thin so i will double mask<br />and then throw out after use. i only bought them because they are black. will go back to wecolor<br />50 pcs blue mask ihave ordered multiple times. save your money and look elswhere there advertising<br />is deceptive,b0bg56lkgj,2022-07-18,"50pcs Kids Disposable Face Masks, 3 Ply Kids Masks Disposable Colorful Cute Face masks for Children, Girls & Boys",disposable,False,0.4939,0.4939,[],"['fragile', 'crack', 'flimsy']",True,"cigarette lighters recalled by halpern import news from cpsc u.s. consumer product safety commission office of information and public affairs washington, dc 20207 for immediate release september 28, 2000 release # 00-189 halpern recall hotline: (800) 624-5280 cpsc consumer hotline: (800) 638-2772 cpsc media contact: ken giles, (301) 504-7052 cpsc, halpern import co. announce recall of cigarette lighters washington, d.c. - in cooperation with the u.s. consumer product safety commission (cpsc), halpern import co. inc., of atlanta, ga., is recalling about 350,000 disposable cigarette lighters. these lighters can burn with a high flame and can fail to extinguish, presenting fire and burn hazards. cpsc and halpern import co. have received one report of a woman who received second degree burns on her chest when the lighter failed to extinguish and ignited her clothing. the disposable cigarette lighters being recalled are oval-tube- shaped. ""turbo 2000"" is printed on the body of the lighter. the lighters have a green, red, blue, black or yellow body and a metal top. a label on the lighter reads ""child-resistant disposable lighter,"" ""keep out of reach of children,"" and ""made in china."" upc number 0 80692 05010 1 is printed on the back of the lighters. tobacco and thrift stores nationwide sold these lighters from june 1999 through may 2000 for about $1. consumers immediately should stop using these lighters and return them to the store where purchased for a refund. for more information, consumers should call halpern import co. at (800) 624-5280 between 9 a.m. and 5 p.m. et monday through friday."
5.0,"this is exactly what my shower has been asking for.  bye-bye, nasty black grout!  this is was easier than scrubbing by hand, and more effective.  i went over some places i had given up on scrubbing by hand before, and this took care of it in no time.",b00004yyde,2013-11-26,Dico 541-775-3/4 Nyalox End Brush 3/4-Inch Grey 80 Grit,7200025,False,0.883,0.883,[],['fatal'],True,"the recalled product is the nexgrill model 720-0025 gas grill. the stainless steel grill is designed to be used with propane gas. the name of the grill is located at the left corner of the exterior of the main burner lid. the serial number is printed on the csa sticker, which is located behind the door. a temperature gauge is located at the center of the main burner lid."
5.0,"these are just basic surgical masks that i find work well. i saw somewhere online that the way to test if they are using the correct filters is to cut it out and try to light it on fire. if it catches on fire it is paper and provides no protection and if it melts then it's made of the correct filter. i tried that test and it melted so as far as i can tell it provides good protection. being individually wrapped makes them easier to carry around, you can throw them in a bag and not have to worry about them getting dirty. it is also probably nice if you are handing them out at an event or business. anyone who wants a mask is sure to get one that is clean. i have had no issues with the comfort or fit so overall a great mask.",b0bg56lkgj,2022-01-22,"50pcs Kids Disposable Face Masks, 3 Ply Kids Masks Disposable Colorful Cute Face masks for Children, Girls & Boys",disposable,False,0.9212,0.9212,[],"['loose', 'fire', 'cut', 'weak']",True,"cigarette lighters recalled by halpern import news from cpsc u.s. consumer product safety commission office of information and public affairs washington, dc 20207 for immediate release september 28, 2000 release # 00-189 halpern recall hotline: (800) 624-5280 cpsc consumer hotline: (800) 638-2772 cpsc media contact: ken giles, (301) 504-7052 cpsc, halpern import co. announce recall of cigarette lighters washington, d.c. - in cooperation with the u.s. consumer product safety commission (cpsc), halpern import co. inc., of atlanta, ga., is recalling about 350,000 disposable cigarette lighters. these lighters can burn with a high flame and can fail to extinguish, presenting fire and burn hazards. cpsc and halpern import co. have received one report of a woman who received second degree burns on her chest when the lighter failed to extinguish and ignited her clothing. the disposable cigarette lighters being recalled are oval-tube- shaped. ""turbo 2000"" is printed on the body of the lighter. the lighters have a green, red, blue, black or yellow body and a metal top. a label on the lighter reads ""child-resistant disposable lighter,"" ""keep out of reach of children,"" and ""made in china."" upc number 0 80692 05010 1 is printed on the back of the lighters. tobacco and thrift stores nationwide sold these lighters from june 1999 through may 2000 for about $1. consumers immediately should stop using these lighters and return them to the store where purchased for a refund. for more information, consumers should call halpern import co. at (800) 624-5280 between 9 a.m. and 5 p.m. et monday through friday."
5.0,it looks as pictured just hope it works.,b07zh5rpzp,2020-07-24,INEEDUP 17729 Starter Starter Motor Replacement For 1998-1999 Acura CL 1998-2002 Honda Accord 1998 Honda Odyssey 1998-1999 Isuzu Oasis,adjustable,False,0.4404,0.4404,[],[],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
4.0,"made in china, these masks are 3 layer masks.<br /><br />these masks have a metal piece to bend over your nose to keep it tight.<br /><br />they are soft on the face and comfortable to breathe.<br /><br />the elastic on the ears is longer than most which should help them fit a larger size head better.<br /><br />they are not as wide from side to side as some masks or perhaps it is just the length of the elastic.  i measured it at 6 3/4"".  our others are 7"" wide.  i took off a star for the narrower width.<br /><br />they cover top to bottom well.<br /><br />they are individually packaged so they are clean and stay clean in a handbag, gym bag, vehicle, briefcase, schoolbag or wherever they are needed.  i like the individual packaging a lot!<br /><br />i carry them in my vehicles and handbag so i have a clean mask when needed.  we also have them at the office in case someone wants to use one and doesn't have one.  being individually wrapped allows us to put them out on a table and people can just pick one up if they wish knowing it is clean and fresh.<br /><br />there are 10 each of 5 different patterns of camo.  there's something for everyone!  if you have to wear them, wear something fun!<br /><br />recommend.",b0bg56lkgj,2022-01-08,"50pcs Kids Disposable Face Masks, 3 Ply Kids Masks Disposable Colorful Cute Face masks for Children, Girls & Boys",disposable,False,0.9803,0.9803,[],[],True,"cigarette lighters recalled by halpern import news from cpsc u.s. consumer product safety commission office of information and public affairs washington, dc 20207 for immediate release september 28, 2000 release # 00-189 halpern recall hotline: (800) 624-5280 cpsc consumer hotline: (800) 638-2772 cpsc media contact: ken giles, (301) 504-7052 cpsc, halpern import co. announce recall of cigarette lighters washington, d.c. - in cooperation with the u.s. consumer product safety commission (cpsc), halpern import co. inc., of atlanta, ga., is recalling about 350,000 disposable cigarette lighters. these lighters can burn with a high flame and can fail to extinguish, presenting fire and burn hazards. cpsc and halpern import co. have received one report of a woman who received second degree burns on her chest when the lighter failed to extinguish and ignited her clothing. the disposable cigarette lighters being recalled are oval-tube- shaped. ""turbo 2000"" is printed on the body of the lighter. the lighters have a green, red, blue, black or yellow body and a metal top. a label on the lighter reads ""child-resistant disposable lighter,"" ""keep out of reach of children,"" and ""made in china."" upc number 0 80692 05010 1 is printed on the back of the lighters. tobacco and thrift stores nationwide sold these lighters from june 1999 through may 2000 for about $1. consumers immediately should stop using these lighters and return them to the store where purchased for a refund. for more information, consumers should call halpern import co. at (800) 624-5280 between 9 a.m. and 5 p.m. et monday through friday."
5.0,worked really well and easy to to put in,b086swkx77,2020-07-06,LUJUNTEC PM3128 Compatible with Fit For Nissan Murano 3.5L 2009-2014 Hood lift supports shocks,adjustable,False,0.6764,0.6764,[],['loose'],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
5.0,this is a powerhouse unit. works awesome. tools and accessories are cheap and don’t use them.,b0b466qzwz,2022-12-01,"LIVOSA Commercial Panini Press Sandwich Maker, 2200W Non-Stick Panini Grill Machine Panini Maker with Temperature Control and Full Grooved Plates for Hamburgers Steaks Bacons",commercial,False,0.6249,0.6249,[],[],True,"this recall involves cree led t8 lamps used indoors to replace traditional two pin t8 fluorescent tubes. the white lamps have a cylindrical shape and measure 48 inches long. the affected units are marked as ""bt848 series lamp"" with the product part number on the lamp itself or printed on a white label affixed to the lamp. a four digit date code is printed on the lamp under a statement that reads ""compatible with instant start, rapid start and dimmable electronic ballasts."" product numbers and upc codes printed on the product packaging included in the recall are listed below: consumer product number description upc bt848-17027flw-bdg13-1c100 linear led t8 replacement lamp, 4 ft, 1700 lm, 2700k - us 849665002932 bt848-17040flw-bdg13-1c100 linear led t8 replacement lamp, 4 ft, 1700 lm, 4000k - us 849665002154 commercial product number description ledt8p-48-21l-35k linear led t8 replacement lamp, 4 ft, 2100 lm, 3500k ledt8p-48-21l-40k linear led t8 replacement lamp, 4 ft, 2100 lm, 4000k ledt8p-48-17l-35k linear led t8 replacement lamp, 4 ft, 1700 lm, 3500k ledt8p-48-17l-40k linear led t8 replacement lamp, 4 ft, 1700 lm, 4000k ledt8p-48-17l-30k linear led t8 replacement lamp, 4 ft, 1700 lm, 3000k ledt8p-48-17l-50k linear led t8 replacement lamp, 4 ft, 1700 lm, 5000k date codes: any of the above product numbers with any of the following date codes are affected: 3314, 3414, 3514, 3614, 3714, 3814, 3914, 4014, 4114, 4214, 4314, 4414, 4514, 4614, 4714, 4814, 4914, 5014, 5114, 5214, 0115, 0215, 0315, 0415, 0515, 0615, 0715, 0815, 0915, 1015, 1115, 1215, 1315, 1415, 1515, 1615."
5.0,this is a powerhouse unit. works awesome. tools and accessories are cheap and don’t use them.,b0b466qzwz,2022-12-01,"LIVOSA Commercial Panini Press Sandwich Maker, 2200W Non-Stick Panini Grill Machine Panini Maker with Temperature Control and Full Grooved Plates for Hamburgers Steaks Bacons",commercial,False,0.6249,0.6249,[],[],True,"march 9, 2001release # 01-102 zep recall hotline: (888) 805-help cpsc consumer hotline: (800) 638-2772 cpsc media contact: scott wolfson, (301) 504-7051 nsi contact: cathy tyler, (404) 853-1150 cpsc, national service industries inc. announce recall of zep commercial cleaners sold at the home depot washington, d.c. - in cooperation with the u.s. consumer product safety commission (cpsc), national service industries inc. (nsi), of atlanta, ga., is voluntarily recalling about 1.4 million bottles of zep commercial cleaner sold in 32 oz. bottles. some of these bottles can leak through the cap when turned on their side, allowing the contents of the cleaner to come into contact with consumers. these cleaners can cause irritation and burns to the skin and eyes. nsi has received 10 reports from consumers of the bottles of these cleaners leaking, including three injuries consisting of one report of a chemical burn to a consumer's forearm and two reports of the cleaner getting into consumers' eyes.only the 32-ounce bottles of four types of zep commercial cleaners are part of this recall. they are the acidic toilet bowl cleaner; calcium lime and rust stain remover; grout cleaner and whitener; and driveway, concrete and masonry cleaner. the word ""commercial"" is written before ""zep"" on the top of the labels on the white, plastic bottles, and the product names are written below the brand name. the home depot stores nationwide exclusively sold these cleaners from january 1998 through february 2001 for between $3 and $4.consumers should stop using the recalled cleaners immediately since the bottles can leak, and call the zep commercial hotline. the hotline will help consumers determine if their cleaner bottle is leaking, and provide instructions on how to dispose of leaking bottles and get a refund. for more information, call zep commercial toll-free at (888) 805-help between 9 a.m. and 5 p.m. et monday through friday, or visit the firm's web site at www.zepcommercial.com, or e-mail the firm at zephelp@zepcommercial.com.consumers should not return recalled cleaner to the home depot, but should call the hotline for instructions"
5.0,used this in a 04 avalon with a 3.0 v6. this sensor is the same in the front and rear manifold.  in my case the rear sensor heater element had failed in my oxygen sensor.  direct fit. cleared my codes after i installed no more lights car is running great.<br /><br />i was a little leery when i purchased this the dealer wanted $275 and the parts store wanted $180.  i was very happy with my purchase.,b07ybx37f8,2020-05-03,"OCPTY O2 Oxygen Sensor Upstream 234-9021 234-9052 fit 2000-2001 for Lexus ES300, 2000-2004 for Toyota Avalon, 2005-2008 for Toyota Matrix, 2001-2003 for Toyota Solara",adjustable,False,0.3384,0.3384,[],['smoke'],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
5.0,good quality masks! 3 layers! really love the colors.super cool :),b0bg56lkgj,2022-02-21,"50pcs Kids Disposable Face Masks, 3 Ply Kids Masks Disposable Colorful Cute Face masks for Children, Girls & Boys",disposable,False,0.9228,0.9228,[],[],True,"cigarette lighters recalled by halpern import news from cpsc u.s. consumer product safety commission office of information and public affairs washington, dc 20207 for immediate release september 28, 2000 release # 00-189 halpern recall hotline: (800) 624-5280 cpsc consumer hotline: (800) 638-2772 cpsc media contact: ken giles, (301) 504-7052 cpsc, halpern import co. announce recall of cigarette lighters washington, d.c. - in cooperation with the u.s. consumer product safety commission (cpsc), halpern import co. inc., of atlanta, ga., is recalling about 350,000 disposable cigarette lighters. these lighters can burn with a high flame and can fail to extinguish, presenting fire and burn hazards. cpsc and halpern import co. have received one report of a woman who received second degree burns on her chest when the lighter failed to extinguish and ignited her clothing. the disposable cigarette lighters being recalled are oval-tube- shaped. ""turbo 2000"" is printed on the body of the lighter. the lighters have a green, red, blue, black or yellow body and a metal top. a label on the lighter reads ""child-resistant disposable lighter,"" ""keep out of reach of children,"" and ""made in china."" upc number 0 80692 05010 1 is printed on the back of the lighters. tobacco and thrift stores nationwide sold these lighters from june 1999 through may 2000 for about $1. consumers immediately should stop using these lighters and return them to the store where purchased for a refund. for more information, consumers should call halpern import co. at (800) 624-5280 between 9 a.m. and 5 p.m. et monday through friday."
5.0,priced right and did the job,b083r9wvz1,2021-04-27,cciyu 25971282 Front Left Driver Side Running Board Motor w/Bracket For for Chevy for Tahoe for Suburban for Avalanche For for GMC Yukon For for Cadillac Escalade 11390010-101 15224286 19303235,adjustable,False,0.0,0.0,[],[],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
