rating,text,parent_asin,review_timestamp,title,item_model_number,involved_in_incident,sentiment_score_raw,sentiment_score,incident_description_safety_terms,text_safety_terms,involved_in_recall,recall_summary
5.0,where else can you find (3) 5 volt 1 amp power supplies for under $10? they work great! great price!,b076c58ymx,2021-11-30,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.8889,0.8889,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,liked the value of three items for the price. a bit hard to hold onto,b092zpydnh,2022-06-01,ZIYE 3 Pack Phone Ring Holder Universal 360 Degree Rotation Finger Ring Kickstand Compatible iPhone Samsung Smartphones and Tablets - Flower,adjustable,False,0.5859,0.5859,[],['severe'],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
5.0,"good deal on 3 pack of 5v a/c power mini bricks. works on iphones, zmodo web cams, bluetooth earbuds, etc.",b076c58ymx,2019-01-03,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.4404,0.4404,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,"so you're tired of accusing your coworkers of stealing your chargers at work, or maybe your friends borrow them and ""forget"" to return them, or maybe you just want an charger for every outlet in your house. well no problem! these chargers solve all those existing issues... except one, they're not fast charging compatible (1a output). if that's a problem for you, these chargers aren't for you. but, if you're looking for cheap, basic, generic, china-made chargers that you can hand out to your coworkers like a kid at school with a fresh pack of 5 gum. these will do just fine.",b076c58ymx,2020-02-20,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.8929,0.8929,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,worked fine as described!,b076c58ymx,2020-11-16,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.2714,0.2714,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
4.0,"nice, decent quality wall chargers for the price. can be used with various types of usb connectivity devices (specifically purchased as replacement for apple & android products) with no adverse affects. we have also used these for mini led (string) lights that require a usb connection for well over a year, lit daily and on a timer for 4-6 hours.",b076c58ymx,2019-01-15,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.7193,0.7193,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,exactly what i needed to charge my ticwatch s2.,b076c58ymx,2020-02-05,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.0,0.0,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,good quality product.,b076c58ymx,2018-04-20,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.4404,0.4404,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,"the device arived in a good condition. i'm more than satisfied with it and it is exactly what i've been looking for. also, the color is so amaizing and cool a d the device is so light.",b0178g2xui,2017-01-08,"Samsung Galaxy Tab A with S Pen P355Y 16GB 8"" 16GB LTE GSM Unlocked (Smoky Titanium)",titanium,False,0.8197,0.8197,[],[],True,"the power foundations are motorized bed frames, controlled by handheld remotes, which enable the head and/or the foot of the bed mattress to be moved up and down. these power foundations were offered in all bed sizes and they were sold with handheld remote controls. the recalled models are ""titanium,"" ""gold"" and ""signature"" by leggett & platt and other brands names including interflex, american signature, spring air, sealy and simmons. since power foundations look very similar, consumers should identify their products by looking at the remote controls. the remotes controls are either black or dark gray and feature multiple buttons and a label with one of these brand names: adjustables by leggett & platt, interflex, american signature, sealy, simmons or spring air. photographs of these remotes and these labels can be viewed anytime at www.titaniumrecall.com. no other power foundations are involved in this recall."
5.0,work great! i need to buy a few more! so hand to have extras!,b076c58ymx,2018-04-30,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.887,0.887,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,these are great!! i recommend!,b076c58ymx,2019-10-05,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.8164,0.8164,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,"these wall charges are great for cell phone, electric toothbrush, tablet and any thing else requiring a usb port.  i use these everyday and so far no issues.",b076c58ymx,2018-11-19,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.1335,0.1335,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,good value for 3 chargers. fit securely into power outlet l.  connects easily with devices without easily coming apart.,b076c58ymx,2021-04-08,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.8613,0.8613,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,i like how mall and compact they are. they work great for my iphone 8 and se,b076c58ymx,2018-12-04,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.765,0.765,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
2.0,"this product is not compatible with ipod shuffles as it was stated in the product description. there must be some voltage feedback to the ipod shuffle charger that the ac adapter from apple provides in order for the charging indicator to work properly. with the abosi adapter, the charging indicator light on the ipod shuffle just blinks amber momentarily and then it turns off. without the charging indicator, there is no way to tell if the batteries are charging. one runs the risk of overcharging the batteries with this abosi adapter.<br />other than the compatibility issues with ipods, the abosi adapter works fine with numerous android devices, fitbit, jabra, etc.",b076c58ymx,2018-06-24,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,-0.3612,-0.3612,[],"['loose', 'hazard', 'danger', 'weak', 'risk']",True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,works well with apple products,b076c58ymx,2021-01-14,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.2732,0.2732,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
1.0,very cheap looking item.,b092zlwpbt,2021-11-30,ZIYE 2 Pack Phone Ring Holder Transparent Phone Finger Grip Universal 360 Degree Rotation Finger Ring Metal Kickstand Compatible iPhone Samsung and More Smartphones and Tablets(Silver&Rose Gold),adjustable,False,0.0,0.0,[],[],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
5.0,inexpensive and provides several phone charger stations around the house.,b076c58ymx,2019-12-18,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.0,0.0,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,great quality for a great price! 10 out of 10 for these,b076c58ymx,2021-08-14,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.8588,0.8588,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,works for several different items,b076c58ymx,2019-11-05,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.0,0.0,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,great chargers... bought them with long cords. happy.,b076c58ymx,2018-03-07,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.8316,0.8316,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,it seem to high quality and u/l listed and other safety fetures,b076c58ymx,2019-08-21,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.4215,0.4215,[],['safety'],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,i use these charging adapters with my iphone! they work really well!,b076c58ymx,2018-09-18,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.4547,0.4547,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,"seems like someone in the family always needs a usb charging adapter. these work great, so i always keep extras around.",b076c58ymx,2021-10-16,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.765,0.765,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,"good quality, fast ship, works fine, good packaging",b076c58ymx,2020-06-12,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.765,0.765,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,"these appear to be very good quality,  they have weight to them.",b076c58ymx,2018-09-10,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.4927,0.4927,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,"adheres well, good size, great price for amount received.",b092zlwpbt,2021-07-24,ZIYE 2 Pack Phone Ring Holder Transparent Phone Finger Grip Universal 360 Degree Rotation Finger Ring Metal Kickstand Compatible iPhone Samsung and More Smartphones and Tablets(Silver&Rose Gold),adjustable,False,0.8442,0.8442,[],[],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
3.0,bought for traveling works good just gets really hot,b076c58ymx,2019-12-10,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.4404,0.4404,[],['hot'],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,needed it for a spare for my next trip,b076c58ymx,2020-03-04,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.0,0.0,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
4.0,works greatvat charging the ticwatch pro at 1a recommended by the manufacturer.,b076c58ymx,2020-01-21,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.2023,0.2023,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,works perfectly,b076c58ymx,2018-03-23,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.6369,0.6369,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,used as power supply for wyze camera. works fine,b076c58ymx,2022-09-16,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.2023,0.2023,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,these are great usb power adapters.  not much more to add than that.  i will probably order more.,b076c58ymx,2020-01-20,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.6249,0.6249,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,they work just fine.,b076c58ymx,2021-02-21,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.2023,0.2023,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
1.0,"got one, it broke in a day, replaced it and it broke within a week. the curved design is comfortable, but the hinges barely hold and the swivel is extremely poor quality. don't buy this crap.",b091fccmr4,2021-07-24,"ZIYE Universal Phone Ring Holder Finger Kickstand, Foldable Cell Phone Stand 360 Degree Rotation Metal Ring Grip Holder for Magnetic Car Mount Compatible with All Smartphone (Silver)",adjustable,False,-0.8817,-0.8817,[],[],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
5.0,works great with my charger,b076c58ymx,2020-05-06,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.6249,0.6249,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,nice to have on hand,b076c58ymx,2021-10-11,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.7184,0.7184,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,works well and are exactly as described,b076c58ymx,2018-04-25,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.2732,0.2732,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,"i've used 2 of the 3 adapters already and they work wonderfully, i like them a lot. while not advertised as slim, they are a lot smaller than many adapters out there on the market. product is as advertised and for an awesome price. would highly recommend and purchase again if needed.",b076c58ymx,2019-03-13,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.923,0.923,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,constructed well,b076c58ymx,2019-02-24,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.2732,0.2732,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,i like that i was able to purchase this without buying another cord.,b076c58ymx,2019-01-05,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.3612,0.3612,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,"these work great, glad i finally purchased. they are convenient for charging all types of items using usb charging cords.",b076c58ymx,2023-01-22,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.7964,0.7964,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
1.0,"this does not seem to be an actual 5v charger. plugging in my pixel 3, or kinda fire, it charged very slowly. i plugged my kindle in over night, and it went from 40% to 78%. and likely did some damage to the battery at the same time.",b076c58ymx,2020-01-10,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,-0.7044,-0.7044,[],"['damage', 'harm']",True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
4.0,love it in the description said they were turbochargers they are not even had brand new cords for them,b076c58ymx,2018-12-16,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.6369,0.6369,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,works as advertised for me so far.,b076c58ymx,2019-04-29,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.0,0.0,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
4.0,working well for my iphone,b076c58ymx,2022-09-10,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.2732,0.2732,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,has adhered well.  functional.,b092zlwpbt,2022-03-20,ZIYE 2 Pack Phone Ring Holder Transparent Phone Finger Grip Universal 360 Degree Rotation Finger Ring Metal Kickstand Compatible iPhone Samsung and More Smartphones and Tablets(Silver&Rose Gold),adjustable,False,0.2732,0.2732,[],[],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
5.0,works well...quick shipment,b076c58ymx,2019-05-29,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.0,0.0,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,great product for my money. would buy again.,b076c58ymx,2019-07-12,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.6249,0.6249,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
