rating,review_title,text,parent_asin,review_timestamp,cleaned_text,truncated_text,title,main_category,item_model_number,manufacturer,brand,UPC,language,asin_match,model_number_match,upc_match,involved_in_incident,incident_report_date,incident_description,incident_purchase_date,extracted_model_numbers_brand_model,Report Date_upc,Incident Description_upc,Purchase Date_upc,extracted_asins,Report Date,Incident Description,Purchase Date,Manufacturer / Importer / Private Labeler Name,Brand,extracted_model_numbers,Report Date_brand,Incident Description_brand,Purchase Date_brand,Brand_brand,Report Date_manufacturer,Incident Description_manufacturer,Purchase Date_manufacturer,Manufacturer / Importer / Private Labeler Name_manufacturer,extracted_model_numbers_model,Report Date_model,Incident Description_model,Purchase Date_model
5.0,Great epoxy,[[VIDEOID:53f883b63e5ec371bf81bece31525344]] Mixes well without having any issues as long as directions are followed. Part A and then Part B lol<br />Dries clear and hardens like it should.<br />The clear guitar pick shows just how clear 😊,b09qh6xvz4,2023-01-30,videoidfbeecbfbece mix well without issue long direction followed part b loldries clear hardens like shouldthe guitar pick show,videoidfbeecbfbece mix well without issue long direction followed part b loldries clear hardens like shouldthe guitar pick show,"Beast Bond Epoxy Resin Kit, 1 Gallon High-Performance Epoxy Resin, Self-Leveling, Minimal Bubbles, Clear, Glossy, UV Resistant, Perfect for Table Tops, Crafts. DIY & Pro Number 1 Choice",Health & Personal Care,none,none,beast bond,,en,True,False,False,True,3/15/2024 0:00,"i am a competitor of this product and am concerned that the manufacturer is not properly listing cpsc/ghs hazard warning information on the labels. there is not consumer hazard information on the front labels and the ghs information on the labels does not match the ghs information provided on the sds. this product can be purchased from amazon. this product is an epoxy resin that is advertised to be used for diy art,  jewelry, table and countertops.",45335.0,,,,,b09qh6xvz4,3/15/2024 0:00,"i am a competitor of this product and am concerned that the manufacturer is not properly listing cpsc/ghs hazard warning information on the labels. there is not consumer hazard information on the front labels and the ghs information on the labels does not match the ghs information provided on the sds. this product can be purchased from amazon. this product is an epoxy resin that is advertised to be used for diy art,  jewelry, table and countertops.",45335.0,doctors best products inc,beast bond,,,,,,,,,,,,,
5.0,Fantastic product!,This product came with easy to follow instructions. We had never used epoxy before and were able to burn and stain some wood we are using for a countertop then added the epoxy. Turned out great! Super clear. No issues in prep or install. We have lights above the countertop that’s the bright spots in my photo.,b09qh6xvz4,2023-03-06,product came easy follow instruction never used epoxy able burn stain wood using countertop added turned great super clear issue prep install light thats bright spot photo,product came easy follow instruction never used epoxy able burn stain wood using countertop added turned great super clear issue prep install light thats bright spot photo,"Beast Bond Epoxy Resin Kit, 1 Gallon High-Performance Epoxy Resin, Self-Leveling, Minimal Bubbles, Clear, Glossy, UV Resistant, Perfect for Table Tops, Crafts. DIY & Pro Number 1 Choice",Health & Personal Care,none,none,beast bond,,en,True,False,False,True,3/15/2024 0:00,"i am a competitor of this product and am concerned that the manufacturer is not properly listing cpsc/ghs hazard warning information on the labels. there is not consumer hazard information on the front labels and the ghs information on the labels does not match the ghs information provided on the sds. this product can be purchased from amazon. this product is an epoxy resin that is advertised to be used for diy art,  jewelry, table and countertops.",45335.0,,,,,b09qh6xvz4,3/15/2024 0:00,"i am a competitor of this product and am concerned that the manufacturer is not properly listing cpsc/ghs hazard warning information on the labels. there is not consumer hazard information on the front labels and the ghs information on the labels does not match the ghs information provided on the sds. this product can be purchased from amazon. this product is an epoxy resin that is advertised to be used for diy art,  jewelry, table and countertops.",45335.0,doctors best products inc,beast bond,,,,,,,,,,,,,
2.0,Vac,The frost time I use it something broke on it.,b0922jzdm1,2022-07-26,frost time use something broke,frost time use something broke,"Hoover Commercial PORTAPOWER Lightweight Canister Vacuum Cleaner with Attachments, Portable Carriable Handheld Small Professional Grade Bagged, 8 Pounds, CH30000, Black",Industrial & Scientific,ch30000,hoover,hoover commercial,,en,False,True,False,True,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0,,,,,,,,,,,,,,,,,,,,ch30000,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0
2.0,Vac,The frost time I use it something broke on it.,b0922jzdm1,2022-07-26,frost time use something broke,frost time use something broke,"Hoover Commercial PORTAPOWER Lightweight Canister Vacuum Cleaner with Attachments, Portable Carriable Handheld Small Professional Grade Bagged, 8 Pounds, CH30000, Black",Industrial & Scientific,ch30000,hoover,hoover commercial,,en,False,True,False,True,12/6/2018 0:00,"one incident occurred again today.  when one of our cleaners plugged in the vacuum and turned it on she was unaware that one of the prongs on the plug had broken inside the solid plastic plug. and a ball of flames came out of the houses outlet. this is the 3rd one of this product that has had the plug break in this unusual way.

another issue with the same product is that where the cord enters the body of the vacuum, it has been breaking and exposing the wires. this has occurred on about 50% of these vacuums that we have purchased within the last year.",43404.0,,,,,,,,,,,,,,,,,,,,ch30000,12/6/2018 0:00,"one incident occurred again today.  when one of our cleaners plugged in the vacuum and turned it on she was unaware that one of the prongs on the plug had broken inside the solid plastic plug. and a ball of flames came out of the houses outlet. this is the 3rd one of this product that has had the plug break in this unusual way.

another issue with the same product is that where the cord enters the body of the vacuum, it has been breaking and exposing the wires. this has occurred on about 50% of these vacuums that we have purchased within the last year.",43404.0
5.0,Another one,I've had one of these for about 5 years. My housekeeper and I seem to need to use it at the same time. I fixed that problem.  She will be excited too. Works great.,b0922jzdm1,2023-02-22,ive one year housekeeper seem need use time fixed problem excited work great,ive one year housekeeper seem need use time fixed problem excited work great,"Hoover Commercial PORTAPOWER Lightweight Canister Vacuum Cleaner with Attachments, Portable Carriable Handheld Small Professional Grade Bagged, 8 Pounds, CH30000, Black",Industrial & Scientific,ch30000,hoover,hoover commercial,,en,False,True,False,True,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0,,,,,,,,,,,,,,,,,,,,ch30000,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0
5.0,Another one,I've had one of these for about 5 years. My housekeeper and I seem to need to use it at the same time. I fixed that problem.  She will be excited too. Works great.,b0922jzdm1,2023-02-22,ive one year housekeeper seem need use time fixed problem excited work great,ive one year housekeeper seem need use time fixed problem excited work great,"Hoover Commercial PORTAPOWER Lightweight Canister Vacuum Cleaner with Attachments, Portable Carriable Handheld Small Professional Grade Bagged, 8 Pounds, CH30000, Black",Industrial & Scientific,ch30000,hoover,hoover commercial,,en,False,True,False,True,12/6/2018 0:00,"one incident occurred again today.  when one of our cleaners plugged in the vacuum and turned it on she was unaware that one of the prongs on the plug had broken inside the solid plastic plug. and a ball of flames came out of the houses outlet. this is the 3rd one of this product that has had the plug break in this unusual way.

another issue with the same product is that where the cord enters the body of the vacuum, it has been breaking and exposing the wires. this has occurred on about 50% of these vacuums that we have purchased within the last year.",43404.0,,,,,,,,,,,,,,,,,,,,ch30000,12/6/2018 0:00,"one incident occurred again today.  when one of our cleaners plugged in the vacuum and turned it on she was unaware that one of the prongs on the plug had broken inside the solid plastic plug. and a ball of flames came out of the houses outlet. this is the 3rd one of this product that has had the plug break in this unusual way.

another issue with the same product is that where the cord enters the body of the vacuum, it has been breaking and exposing the wires. this has occurred on about 50% of these vacuums that we have purchased within the last year.",43404.0
5.0,"Worth the money, even had it cost more","I have no complaints. Works well, light weight, easy to empty. Super cheap... so even if it did break I’d be okay with it!",b07jhsygrc,2019-07-08,complaint work well light weight easy empty super cheap even break id okay,complaint work well light weight easy empty super cheap even break id okay,Shark Ninja NV352 Navigator Lift Away HEPA Canister Vacuum Cleaner Purple (Renewed),Amazon Home,nv352,sharkninja,shark,,en,False,True,False,True,2/10/2014 0:00,"we purchased a shark navigator over the weekend  (2/7/14)
from j.c. penney indianapolis.
assembled the unit at home per instructions.
began using and noticed i was getting shocked, thought it was static electricity at first, realized it was not.  i was holding cord in one hand and handle in the other which is typical when vacuuming.
i stopped using the devise did a internet search for similar issues and discovered  over 15 -20 other people had reported this issue on amazon.   

this should be checked. 

[redacted]",41679.0,,,,,,,,,,,nv352,2/10/2014 0:00,"we purchased a shark navigator over the weekend  (2/7/14)
from j.c. penney indianapolis.
assembled the unit at home per instructions.
began using and noticed i was getting shocked, thought it was static electricity at first, realized it was not.  i was holding cord in one hand and handle in the other which is typical when vacuuming.
i stopped using the devise did a internet search for similar issues and discovered  over 15 -20 other people had reported this issue on amazon.   

this should be checked. 

[redacted]",41679.0,shark,,,,,,,,
4.0,I am very happy with this vacuum,"While this is a fairly recent purchase, I feel I’ve used it enough to share my opinion. I am very happy with this vacuum, here’s why:<br /><br />• The cord is long enough that when plugged into a centrally located outlet I can vacuum my whole condo (1,200 sq. ft) with out having to unplug/replug in.<br /><br />• The edger works far better than any upright I’ve ever used and the head swivels easily enough to get under furniture- I can vacuum completely under my sofa without having to move it, scaring my cat out of his hiding place.<br /><br />• IT SUCKS! Works wonderfully well on both the carpet and ceramic tile floors. And, it vacuums up without problem scattered litter on a plush bathroom rug without sucking up the rug, unlike uprights I’ve had which then jammed, sometimes breaking the belt as well as just scattering the litter.<br /><br />• A cloth, reusable bag large enough to do several complete vacuums without having to empty it. When I do empty it, I vacuum it out with my shop vac and it’s as good as new.<br /><br />• Its small size- in a condo where closet space is at a premium its small footprint is appreciated.<br /><br />So why just four stars? Design flaws which I think merit at least a one star demerit:<br /><br />• The handle just isn’t ergonomically designed causing hand fatigue. My girlfriend claims my hands are excessively large (although my urologist would probably respectfully disagree), so if my hands get tired, imagine poor Donald J., although I suspect he’s never touched a vacuum in his life.<br /><br />• Wrapping the cord around the handle it’s iffy if it will stay in place. Extending the top of the handle would solve this.<br /><br />• No pad on the shoulder strap.<br /><br />Bottom line, for the price, this vacuum performs exceptionally well.",b0922jzdm1,2016-09-25,fairly recent purchase feel ive used enough share opinion happy vacuum here cord long plugged centrally located outlet whole condo sq ft unplugreplug edger work far better upright ever head swivel easily get furniture completely sofa without move scaring cat hiding place suck wonderfully well carpet ceramic tile floor problem scattered litter plush bathroom rug sucking unlike jammed sometimes breaking belt scattering cloth reusable bag large several complete empty shop vac good new small size closet space premium footprint appreciatedso four star design flaw think merit least one demerit handle isnt ergonomically designed causing hand fatigue girlfriend claim excessively although urologist would probably respectfully disagree tired imagine poor donald j suspect he never touched life wrapping around iffy stay extending top solve pad shoulder strapbottom line price performs exceptionally,fairly recent purchase feel ive used enough share opinion happy vacuum here cord long plugged centrally located outlet whole condo sq ft unplugreplug edger work far better upright ever head swivel easily get furniture completely sofa without move scaring cat hiding place suck wonderfully well carpet ceramic tile floor problem scattered litter plush bathroom rug sucking unlike jammed sometimes breaking belt scattering cloth reusable bag large several complete empty shop vac good new small size closet space premium footprint appreciatedso four star design flaw think merit least one demerit handle isnt ergonomically designed causing hand fatigue girlfriend claim excessively although,"Hoover Commercial PORTAPOWER Lightweight Canister Vacuum Cleaner with Attachments, Portable Carriable Handheld Small Professional Grade Bagged, 8 Pounds, CH30000, Black",Industrial & Scientific,ch30000,hoover,hoover commercial,,en,False,True,False,True,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0,,,,,,,,,,,,,,,,,,,,ch30000,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0
4.0,I am very happy with this vacuum,"While this is a fairly recent purchase, I feel I’ve used it enough to share my opinion. I am very happy with this vacuum, here’s why:<br /><br />• The cord is long enough that when plugged into a centrally located outlet I can vacuum my whole condo (1,200 sq. ft) with out having to unplug/replug in.<br /><br />• The edger works far better than any upright I’ve ever used and the head swivels easily enough to get under furniture- I can vacuum completely under my sofa without having to move it, scaring my cat out of his hiding place.<br /><br />• IT SUCKS! Works wonderfully well on both the carpet and ceramic tile floors. And, it vacuums up without problem scattered litter on a plush bathroom rug without sucking up the rug, unlike uprights I’ve had which then jammed, sometimes breaking the belt as well as just scattering the litter.<br /><br />• A cloth, reusable bag large enough to do several complete vacuums without having to empty it. When I do empty it, I vacuum it out with my shop vac and it’s as good as new.<br /><br />• Its small size- in a condo where closet space is at a premium its small footprint is appreciated.<br /><br />So why just four stars? Design flaws which I think merit at least a one star demerit:<br /><br />• The handle just isn’t ergonomically designed causing hand fatigue. My girlfriend claims my hands are excessively large (although my urologist would probably respectfully disagree), so if my hands get tired, imagine poor Donald J., although I suspect he’s never touched a vacuum in his life.<br /><br />• Wrapping the cord around the handle it’s iffy if it will stay in place. Extending the top of the handle would solve this.<br /><br />• No pad on the shoulder strap.<br /><br />Bottom line, for the price, this vacuum performs exceptionally well.",b0922jzdm1,2016-09-25,fairly recent purchase feel ive used enough share opinion happy vacuum here cord long plugged centrally located outlet whole condo sq ft unplugreplug edger work far better upright ever head swivel easily get furniture completely sofa without move scaring cat hiding place suck wonderfully well carpet ceramic tile floor problem scattered litter plush bathroom rug sucking unlike jammed sometimes breaking belt scattering cloth reusable bag large several complete empty shop vac good new small size closet space premium footprint appreciatedso four star design flaw think merit least one demerit handle isnt ergonomically designed causing hand fatigue girlfriend claim excessively although urologist would probably respectfully disagree tired imagine poor donald j suspect he never touched life wrapping around iffy stay extending top solve pad shoulder strapbottom line price performs exceptionally,fairly recent purchase feel ive used enough share opinion happy vacuum here cord long plugged centrally located outlet whole condo sq ft unplugreplug edger work far better upright ever head swivel easily get furniture completely sofa without move scaring cat hiding place suck wonderfully well carpet ceramic tile floor problem scattered litter plush bathroom rug sucking unlike jammed sometimes breaking belt scattering cloth reusable bag large several complete empty shop vac good new small size closet space premium footprint appreciatedso four star design flaw think merit least one demerit handle isnt ergonomically designed causing hand fatigue girlfriend claim excessively although,"Hoover Commercial PORTAPOWER Lightweight Canister Vacuum Cleaner with Attachments, Portable Carriable Handheld Small Professional Grade Bagged, 8 Pounds, CH30000, Black",Industrial & Scientific,ch30000,hoover,hoover commercial,,en,False,True,False,True,12/6/2018 0:00,"one incident occurred again today.  when one of our cleaners plugged in the vacuum and turned it on she was unaware that one of the prongs on the plug had broken inside the solid plastic plug. and a ball of flames came out of the houses outlet. this is the 3rd one of this product that has had the plug break in this unusual way.

another issue with the same product is that where the cord enters the body of the vacuum, it has been breaking and exposing the wires. this has occurred on about 50% of these vacuums that we have purchased within the last year.",43404.0,,,,,,,,,,,,,,,,,,,,ch30000,12/6/2018 0:00,"one incident occurred again today.  when one of our cleaners plugged in the vacuum and turned it on she was unaware that one of the prongs on the plug had broken inside the solid plastic plug. and a ball of flames came out of the houses outlet. this is the 3rd one of this product that has had the plug break in this unusual way.

another issue with the same product is that where the cord enters the body of the vacuum, it has been breaking and exposing the wires. this has occurred on about 50% of these vacuums that we have purchased within the last year.",43404.0
5.0,Great handy vacuum!,"I love my hand carry vacuum. I strap it around my shoulders and vacuum the corners of the room ceiling, all the edges around the floorboards and small messes children make. It's easy and convenient. Much faster than pulling out the large vac that doesnt get any corners or under items. I vacuumed my entire bedroom that had feathers all over the carpet and under the bed. Worked awesome! Great for small spaces and hard to reach places.",b0922jzdm1,2020-02-06,love hand carry vacuum strap around shoulder corner room ceiling edge floorboard small mess child make easy convenient much faster pulling large vac doesnt get item vacuumed entire bedroom feather carpet bed worked awesome great space hard reach place,love hand carry vacuum strap around shoulder corner room ceiling edge floorboard small mess child make easy convenient much faster pulling large vac doesnt get item vacuumed entire bedroom feather carpet bed worked awesome great space hard reach place,"Hoover Commercial PORTAPOWER Lightweight Canister Vacuum Cleaner with Attachments, Portable Carriable Handheld Small Professional Grade Bagged, 8 Pounds, CH30000, Black",Industrial & Scientific,ch30000,hoover,hoover commercial,,en,False,True,False,True,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0,,,,,,,,,,,,,,,,,,,,ch30000,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0
5.0,Great handy vacuum!,"I love my hand carry vacuum. I strap it around my shoulders and vacuum the corners of the room ceiling, all the edges around the floorboards and small messes children make. It's easy and convenient. Much faster than pulling out the large vac that doesnt get any corners or under items. I vacuumed my entire bedroom that had feathers all over the carpet and under the bed. Worked awesome! Great for small spaces and hard to reach places.",b0922jzdm1,2020-02-06,love hand carry vacuum strap around shoulder corner room ceiling edge floorboard small mess child make easy convenient much faster pulling large vac doesnt get item vacuumed entire bedroom feather carpet bed worked awesome great space hard reach place,love hand carry vacuum strap around shoulder corner room ceiling edge floorboard small mess child make easy convenient much faster pulling large vac doesnt get item vacuumed entire bedroom feather carpet bed worked awesome great space hard reach place,"Hoover Commercial PORTAPOWER Lightweight Canister Vacuum Cleaner with Attachments, Portable Carriable Handheld Small Professional Grade Bagged, 8 Pounds, CH30000, Black",Industrial & Scientific,ch30000,hoover,hoover commercial,,en,False,True,False,True,12/6/2018 0:00,"one incident occurred again today.  when one of our cleaners plugged in the vacuum and turned it on she was unaware that one of the prongs on the plug had broken inside the solid plastic plug. and a ball of flames came out of the houses outlet. this is the 3rd one of this product that has had the plug break in this unusual way.

another issue with the same product is that where the cord enters the body of the vacuum, it has been breaking and exposing the wires. this has occurred on about 50% of these vacuums that we have purchased within the last year.",43404.0,,,,,,,,,,,,,,,,,,,,ch30000,12/6/2018 0:00,"one incident occurred again today.  when one of our cleaners plugged in the vacuum and turned it on she was unaware that one of the prongs on the plug had broken inside the solid plastic plug. and a ball of flames came out of the houses outlet. this is the 3rd one of this product that has had the plug break in this unusual way.

another issue with the same product is that where the cord enters the body of the vacuum, it has been breaking and exposing the wires. this has occurred on about 50% of these vacuums that we have purchased within the last year.",43404.0
1.0,Not of tile creamic tile floors,This product is not recommend for ceramic tile floors.  Back to the bucket and hand brush.  Do not waste your time or money!,b01m3rpnpc,2014-02-22,product recommend ceramic tile floor back bucket hand brush waste time money,product recommend ceramic tile floor back bucket hand brush waste time money,Hoover Max Extract 77 Multi Surface Pro Hardwood Floor and Carpet Cleaner Machine FH50240,Amazon Home,fh50240,hoover,none,,en,False,True,False,True,3/26/2015 0:00,"i was using a hoover extract max 77. sold at walmart. me and my 11 year old daughter were shampooing the bathroom carpet when all the sudden there was a loud pop sound. and sparks came our from under the cleaner into my carpet. the brealer tripped thankfully! however is we would have been on a smooth surface standing in wet conditiond, as im sure you realize things could have been much worse!",41864.0,,,,,,,,,,,,,,,,,,,,fh50240,3/26/2015 0:00,"i was using a hoover extract max 77. sold at walmart. me and my 11 year old daughter were shampooing the bathroom carpet when all the sudden there was a loud pop sound. and sparks came our from under the cleaner into my carpet. the brealer tripped thankfully! however is we would have been on a smooth surface standing in wet conditiond, as im sure you realize things could have been much worse!",41864.0
1.0,Waste of money,"I've had it for six months l, only used it a handful of times in my motor home, and a few days ago I went to vacuum and it had no suction, I checked and there were no blockages so I turned it back on and the motor shot metal pieces out. And of course Amazon only has a 30 return policy, so, I'm waiting for word back from Stanley about a refund, this was an entire waste of my money.",b002j4uadw,2022-07-22,ive six month l used handful time motor home day ago went vacuum suction checked blockage turned back shot metal piece course amazon return policy im waiting word stanley refund entire waste money,ive six month l used handful time motor home day ago went vacuum suction checked blockage turned back shot metal piece course amazon return policy im waiting word stanley refund entire waste money,"Stanley Wet/Dry Vacuum, 5 Gallon, 4 Horsepower, Stainless Steel Tank - Silver+yellow+black - SL18130",Tools & Home Improvement,sl18130,stanley,stanley,,en,False,True,False,True,6/8/2015 0:00,"this is a stanley shop vac model: sl-18130 and could apply to many steel can vacuums

i have been an electrician for over 20 years and use all sorts of tools including vacuums to clean up all sorts of different materials in the past.  this one incident is pretty serious.  the voltage and arc generated could be, in my opinion, lethal. 

this electrical charge was repeated several times and observed open air arc was 25-45mm from another grounded appliance (furnace duct work).  the ignition coil on a car idling won't discharge an arc like this at 20mm.  the accompanying arc snap volume was quite alarming.

the material being cleaned up was 1950's vintage plaster and dust which settled over a hot air furnace.  in one respect, tesla would have been pleased.

ungrounded metal catch can will generate dangerous capacitive voltage depending on the material collected.  none of my test equipment had the range to measure voltage, current or joules. this information is based on my own experience (getting zapped) and then actually causing the situation to occur several times while observing the arc's behavior.

to sum this issue in a few words:  it doesn't matter how the electrics are protected.  double insulated motors or grounded motors.  the point is the metal can was ungrounded and the materials being cleaned up caused a rare but dangerous situation.

here's the thing.  national electrical code clearly states that all metal for any electrical device must be bonded to ground.  this is a safety issue.  had this particular model simply put on any sort of ground to the can, the charge generated would have been safely discharged through the ground.

if i am not mistaken - underwriters lab also has rules for metal encased appliances - i.e. the use of a grounded power cord.  i test grounds on all 3 prong tools on job sites (as per osha).

this vacuum has a 3 prong cord (nema 5-15p) but the ground was never extended to the metal can.  

my fix: 16ga wire to a small copper strip positioned across the gasket.  when the vacuum lid is closed, the strip comes into contact with the can.  the copper strip under the seal provides an adequate ground path to discharge any stray or capacitive charges.

such a fix should be used on any metal can shop vac, especially those used to collect water.  120v traveling through water could cause the metal can to become energized.  why?  some unsuspecting homeowner cleaning up water ... well, lets see ... water on the floor ... feet in the water ... metal can becomes full and stop float fails to work.  water is drawn through the motor armature.  that situation is becoming dangerous.  i have had shut-off floats fail in the past during a flood water cleanup.

some sort of mechanism should be developed to ensure the safety of metal can vacuums, especially any vacuum that could be involved with water. 

i hope this information is useful in preventing someone from getting injured or worse.

thanks,
[redacted]",40330.0,,,,,,,,,,,,,,,,,,,,sl18130,6/8/2015 0:00,"this is a stanley shop vac model: sl-18130 and could apply to many steel can vacuums

i have been an electrician for over 20 years and use all sorts of tools including vacuums to clean up all sorts of different materials in the past.  this one incident is pretty serious.  the voltage and arc generated could be, in my opinion, lethal. 

this electrical charge was repeated several times and observed open air arc was 25-45mm from another grounded appliance (furnace duct work).  the ignition coil on a car idling won't discharge an arc like this at 20mm.  the accompanying arc snap volume was quite alarming.

the material being cleaned up was 1950's vintage plaster and dust which settled over a hot air furnace.  in one respect, tesla would have been pleased.

ungrounded metal catch can will generate dangerous capacitive voltage depending on the material collected.  none of my test equipment had the range to measure voltage, current or joules. this information is based on my own experience (getting zapped) and then actually causing the situation to occur several times while observing the arc's behavior.

to sum this issue in a few words:  it doesn't matter how the electrics are protected.  double insulated motors or grounded motors.  the point is the metal can was ungrounded and the materials being cleaned up caused a rare but dangerous situation.

here's the thing.  national electrical code clearly states that all metal for any electrical device must be bonded to ground.  this is a safety issue.  had this particular model simply put on any sort of ground to the can, the charge generated would have been safely discharged through the ground.

if i am not mistaken - underwriters lab also has rules for metal encased appliances - i.e. the use of a grounded power cord.  i test grounds on all 3 prong tools on job sites (as per osha).

this vacuum has a 3 prong cord (nema 5-15p) but the ground was never extended to the metal can.  

my fix: 16ga wire to a small copper strip positioned across the gasket.  when the vacuum lid is closed, the strip comes into contact with the can.  the copper strip under the seal provides an adequate ground path to discharge any stray or capacitive charges.

such a fix should be used on any metal can shop vac, especially those used to collect water.  120v traveling through water could cause the metal can to become energized.  why?  some unsuspecting homeowner cleaning up water ... well, lets see ... water on the floor ... feet in the water ... metal can becomes full and stop float fails to work.  water is drawn through the motor armature.  that situation is becoming dangerous.  i have had shut-off floats fail in the past during a flood water cleanup.

some sort of mechanism should be developed to ensure the safety of metal can vacuums, especially any vacuum that could be involved with water. 

i hope this information is useful in preventing someone from getting injured or worse.

thanks,
[redacted]",40330.0
