rating,text,parent_asin,review_timestamp,title,item_model_number,involved_in_incident,sentiment_score_raw,sentiment_score,incident_description_safety_terms,text_safety_terms,involved_in_recall,recall_summary
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"polaris industries recall of accessory skis for snowmobiles news from cpsc u.s. consumer product safety commission office of information and public affairs washington, dc 20207 february 12, 2004 alert #04-535 cpsc, polaris industries inc. announce recall of accessory skis for snowmobiles washington, d.c. - the following product safety recall was conducted voluntarily by the firm in cooperation with the cpsc. consumers should stop using the product immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product. name of product: accessory skis for polaris snowmobiles units: 1,700 manufacturer: polaris industries inc., of medina, minn. hazard: the accessory skis sold for polaris snowmobiles could break, resulting in injury or death. incidents/injuries: none reported. description: the recalled skis are the red composite (nonmetallic) skis and were sold as an accessory item for use on polaris snowmobiles. the part number is inscribed on the tail of the snowmobile ski. the part numbers of the skis are: part number affected part number stamped on ski replacement black ski (sold individually) 2872291-293 2872291-243 2872291-239 2872291-256 2872492-293 (rmk lh) 2872491-293 (rmk-rh) 1820610-243 1820610-293 5433175 5433175 5433175 5433175 5433260 5433273 5433175 5433175 2872291-070 2872291-070 2872291-070 2872291-070 2872492-070 2872491-070 2872291-070 2872291-070 the rear portion of the ski will have the part number stamped on it as indicated in the following diagram: sold at: polaris dealerships worldwide from november 2001 through december 15, 2003 for between $78 and $125 per ski. manufactured in: u.s. remedy: consumers should stop using their snowmobiles immediately if they have installed red accessory skis and bring the skis or snowmobile to their polaris dealer for replacement. consumer contact: if consumers are unsure if their snowmobile is affected or have additional questions, contact polaris at 1-800-polaris (1-800-765-2747) between 8 a.m. and 12 midnight et daily or go to the firm's web site at www.polarisindustries.com. consumers should have available the part number when they call."
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"february 11, 2004release # 04-082 company phone number: (800) 706-7063 cpsc consumer hotline: (800) 638-2772 cpsc media contact: (301) 504-7908 cpsc, progress lighting announce recall of fluorescent light fixtures washington, d.c. - the u.s. consumer product safety commission announces the following recall in voluntary cooperation with the firm below. consumers should stop using recalled products immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product. name of product: fluorescent light bathroom fixturesunits: 11,000manufacturer: progress lighting, of spartanburg, s.c.hazard: the lamp holders on the fluorescent lights can overheat, causing the fixture to melt or burn, presenting a fire hazard.incidents/injuries: progress lighting has received four reports of fixtures overheating and burning, including one report of a fire causing smoke damage. no injuries have been reported.description: this recall involves linear light fixtures intended for use in bathrooms. the fixtures were sold in 2-, 3- and 4-foot lengths with a ribbed, plastic lens covering the fluorescent tube. the progress lighting catalog numbers are 717430-ebo, 717330-ebo and 717230-ebo. catalog numbers and manufacturing dates can be found on the ul label located under the plastic lens. fixtures included in this recall were manufactured from january 1998 through february 2003. sold at: lighting and electrical supply distributors, and home improvement stores by special order from january 1998 through april 2003 for between $225 and $270.manufactured in: u.s.a. and mexicoremedy: consumers should contact progress lighting for instructions on receiving a free replacement fixture. consumer contact: call progress lighting toll-free at (800) 447-0573 between 8 a.m. and 5 p.m. et monday through friday or visit the firm's web site at www.progresslighting.co"
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"february 10, 2004 release # 04-081 firm's hotline: (800) 876-8077 cpsc consumer hotline: (800) 638-2772 cpsc media contact: (301) 504-7908 cpsc, dollar tree stores inc. announce recall of candle sets washington, d.c. - the u.s. consumer product safety commission announces the following recall in voluntary cooperation with the firm below. consumers should stop using recalled products immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product. name of product: luminessenceãâãâ¢ t-lite candles with glass holderunits: 68,400 manufacturer/importer: dollar tree stores, inc., of chesapeake, vahazard: paint on the exterior surface of the candles can sustain a flame posing a potential fire hazard.incidents/injuries: dollar tree received six reports of candles producing excessive flame and/or igniting. three of these reports involved minor injuries and three involved minor property damage.description: the recalled candles were sold in packages containing eight tea light candles and one glass holder in the shape of a flower. the 1-inch tall candles were available in either gold or silver. a label affixed to the top of the package containing the recalled candles reads ""luminessenceãâãâ¢ candles, 8 t-lite candles with glass holder, net wt 3.2 oz (each 10g)."" the label affixed to the bottom of the package reads, ""dollar tree dist., chesapeake, va 23320, made in china."" sold at: dollar tree, only one dollar, only $1, dollar express, and dollar bills retail stores nationwide from september 2003 through october 2003 for $1. manufactured in: chinaremedy: dollar tree is offering a refund for each returned candle set. consumer contact: for more information, call dollar tree stores, inc. at (800) 876-8077 between 9 a.m. and 5 p.m. et monday through friday or visit the company web site at www.dollartree.co"
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"february 6,2004release # 04-079 firm's hotline: (800) 836-7928 cpsc consumer hotline: (800) 638-2772 cpsc media contact: (301) 504-7908 cpsc, playwell toy company ltd. announce recall of activity cubes washington, d.c. - the u.s. consumer product safety commission announces the following recall in voluntary cooperation with the firm below. consumers should stop using recalled products immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product. name of product: playwell crayolaãâãâ® activity cube units: 11,200importer: playwell toy company, west orange, new jerseyhazard: small parts can detach from the cube, posing a choking hazard to small children. incidents/injuries: playwell has received three reports of small parts detaching, including one report of a child mouthing a piece of the activity cube. no injuries have been reported.description: the crayolaãâãâ® activity cube is about 9-inches tall and is made of wood. each side of the activity cube has a different game, including shape sorting cut-outs and crayon character wheels. the top of the activity cube has crayon characters and beads that slide along a spiral glide. the packaging is labeled ""crayolaãâãâ® activity cube"" and ""playwell.""sold at: shopko stores nationwide from october 2003 through january 2004.manufactured in: chinaremedy: consumers should take the product away from small children immediately and contact playwell for instructions on returning the product for a full refund.consumer contact: call playwell toy company toll-free at (800) 836-7928 anytime or visit the firm's web site at www.regcen.com/activitycube www.regcen.co"
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"february 5, 2004release # 04-076 slide-n-swing contact: (800) 888-1232 cpsc consumer hotline: (800) 638-2772 cpsc media contact: (301) 504-7908slide-n-swing media contact: michael fitzpatrick, (608) 756-4141 cpsc, swing-n-slide announce recall of ""mega rider"" swings washington, d.c. - the u.s. consumer product safety commission announces the following recall in voluntary cooperation with the firm below. consumers should stop using recalled products immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product. name of product: swing-n-slide ""mega rider"" swings units: 1,220 manufacturer: swing-n-slide, of janesville, wis.hazard: the plastic handle on the mega rider swing could crack at the seat connection allowing the metal connecting rod to pull out. if this occurs, a child on the swing could fall to the ground. incidents/injuries: there has been one report of a swing breaking. no injuries have been reported.description: the recalled backyard playground ""mega rider"" swing can be used by one or two children. the blue-colored plastic ""mega rider' is suspended from a crossbeam by four plastic-coated chains. children sitting back-to-back push in different directions to make the swing move back and forth. printed on the handle below the seat connection in raised lettering are the words, ""swing-n-slide,"" 1212 barberry drive, janesville, wi, made in u.s.a., 1-800-888-1232, this product is intended for use by children from the ages of 2 to 10 years. read instructions prior to use."" sold at: lowe's and home depot stores by special order and through ace, dibc, truserv, handy hardware, emery warehouse, and federated co-ops and buying groups nationwide from march 2003 through october 2003 for about $90.manufactured in: usa remedy: consumers should stop using the ""mega riders"" immediately and return them to the company for a replacement product with increased material thickness. swing-n-slide will provide consumers with a self- addressed box to return the product. consumer contact: consumers should contact swing-n-slide at (800) 888-1232 between 9 a.m. and 5 p.m. et monday through friday, visit the company's web site at www.swing-n-slide.com (note - recall is no longer on firm's web site), or write to mega rider recall, swing-n-slide, 1212 barberry drive, janesville, wi 53545"
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"february 5, 2004release #04-077 firm's hotline: (866) 280-8419 cpsc consumer hotline: (800) 638-2772 cpsc media contact: (301) 504-7908 cpsc, meijer distribution announce recall of children's jackets washington, d.c. - the u.s. consumer product safety commission announces the following recall in voluntary cooperation with the firm below. consumers should stop using recalled products immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product. name of product: kids falls creek pu jacket with polar fleece in hood units: 58,000 manufacturer: meijer distribution inc., of grand rapids, mich. hazard: the zipper pull on the jacket can come off and pose a choking hazard to small children.incidents/injuries: none reported.description: the recalled jackets were sold in various colors for boys and girls. girls' sizes include 2t through 5t, 4 through 7 and 8 through 19. boys sizes include 2t through 5t, 4 through 6x and 7/8 through 16. a label inside the jacket reads, ""authentic falls creek."" sold at: meijer retail stores in michigan, ohio, indiana, kentucky and illinois from august 2003 through december 2003 for about $30.manufactured in: chinaremedy: consumers should stop using these jackets and contact meijer distribution for instructions on returning the jacket for a refund. consumer contact: meijer distribution toll-free at (866) 280-8419 anytime or visit the firm's web site at www.meijer.co"
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"february 5, 2004release #04-078 company phone number: (866) 280-8419 cpsc consumer hotline: (800) 638-2772 cpsc media contact: (301) 504-7908 cpsc, meijer announce recall of children's sweatshirts with drawstring hoods washington, d.c. - the u.s. consumer product safety commission announces the following recall in voluntary cooperation with the firm below. consumers should stop using recalled products immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product. name of product: children's sweatshirts units: 18,655manufacturer: meijer distribution inc., of grand rapids, mich.hazard: the sweatshirts have drawstrings in the hood. children can get entangled and strangle in the drawstrings that can catch on playground equipment, fences or tree branches. in february 1996, the cpsc issued guidelines to help prevent children from strangling or getting entangled on the neck and waist drawstrings of upper garments, such as jackets and sweatshirts. from january 1985 through january 1999, cpsc received reports of 22 deaths and 48 non-fatal incidents involving the entanglement of children's clothing drawstrings.incidents/injuries: no injuries or incidents have been reported.description: the fleece sweatshirts were sold in children's sizes 4 - 18 under the brand name, ""emergency exit."" the sweatshirts were manufactured in a variety of colors including red, blue, grey and black. each sweatshirt has an image on the chest of either, a tribal design, dragon, motocross or skateboarding pattern.sold at: meijer retail stores in michigan, ohio, indiana, kentucky and illinois from august 2003 and january 2004 for between $20 and $22.manufactured in: pakistan.remedy: consumers can return the sweatshirts to meijer retailers for a full refund or consumers can remove the drawstrings to eliminate the hazard. consumer contact: call meijer toll-free at (866) 280-8419 anytime or visit the firm's web site at www.meijer.co"
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"february 3, 2004release # 04-075 dorcy's hotline: (800) 837-8558 cpsc consumer hotline: (800) 638-2772 cpsc media contact: (301) 504-7908 cpsc, dorcy international announce recall of fuji batteries sold with dorcy xenon flashlights washington, d.c. - the u.s. consumer product safety commission announces the following recall in voluntary cooperation with the firm below. consumers should stop using recalled products immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product. name of product: fuji power and aandt fuji power cr123a 3-volt lithium batteries originally provided with the dorcy spyder tactical xenon light (product 41-4200), also sold in packages of two flashlights under the name dorcy xenon tactical light. the same batteries - sold in another manufacturer's flashlight - were recalled in an earlier cpsc announcement: www.cpsc.gov/cpscpub/prerel/prhtml03/03195.htmlunits: 20,000manufacturer: dorcy international inc. of columbus, ohiohazard: the batteries may overheat, leak, or rupture, presenting a potential for fire and injury.incidents/injuries: five reports have been received about batteries overheating and causing the flashlight to burst. dorcy has received four reports of minor damage to clothing and personal items and burn injuries. in one case, the batteries allegedly caused or contributed to a house fire.description: each of the 3-volt lithium batteries has a white label with the words ""fuji power"" or ""aandt fuji power cr123a."" the batteries were provided separately in pairs in packaging with the flashlights. sold at: national retailers including bj's wholesale club, orchard supply hardware, ace hardware, tru value hardware, meijer stores, fred meyer, marvins, sport chalet, and sportsman guide.manufactured in: taiwanremedy: call dorcy international inc. toll-free at (800) 837-8558 to receive free replacement batteries for each pair of batteries originally provided with the spyder tactical xenon light or the xenon tactical light. consumers also can return the flashlights to the store for a refund or replacement. consumer contact: call dorcy international inc. toll-free at (800) 837- 8558 monday through friday, 8 a.m. to 5 p.m. et. dorcy's web site is www.dorcy.com"
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"january 30, 2004release # 04-074 hasbro consumer affairs: (866) 637-3244cpsc consumer hotline: (800) 638-2772 cpsc media contact: (301) 504-7908 cpsc, hasbro inc. announce recall of nerfãâãâ® big play footballãâãâ¢ washington, d.c. "" the u.s. consumer product safety commission announces the following recall in voluntary cooperation with the firm listed below. consumers should stop using recalled products immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product.name of product: nerfãâãâ® big play footballãâãâ¢ units: about 294,000manufacturer: hasbro inc., of pawtucket, r.i.hazard: the football contains a hard plastic interior frame that can pose a risk of facial cuts if a child is hit during play. incidents/injuries: there have been nine reports of facial injuries, including eight requiring stitches or medical attention. description: the nerfãâãâ® big play footballãâãâ¢ is a red and silver nerf football with a silver flip-open top that reveals an erasable writing pad to plan football plays on in the center of the ball. the nerf name, an nfl logo and a large black ãâãâxãâãâ are on the silver region of the football. mike vickãâãâs signature in red also is written on the football, and his photo is on the packaging. sold at: toys r us, wal-mart, target, kb toys stores and other toy retailers nationwide from august 2003 to january 2004 for about $10.manufactured in: chinaremedy: consumers should stop using this football immediately and return it to the company for a replacement nerf product of equal value. hasbro will provide consumers with a postage-prepaid label to return the product.consumer contact: consumers should contact hasbro, inc. at (866) 637-3244 anytime, or go to www.nerf.com"
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"january 27, 2004release # 04-070 cpsc consumer hotline: (800) 638-2772 cpsc media contact: (301) 504-7908 cpsc, scg miyairi announce recall of liquid propane overfill protection devices washington, d.c. - the u.s. consumer product safety commission announces the following recalls in voluntary cooperation with the firms listed below. consumers should stop using recalled products immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product.name of product: scg liquid propane overfill protection devices (opd valves) units: 21,000 manufacturer: scg miyairi (thailand) company, ltd, of thailand hazard: when the cylinder on the gas grill is filled to capacity and exposed to increased temperatures, liquid propane instead of gas vapor can leak out and cause the gas regulator valve to freeze. when the regulator valve thaws, if it has not been turned off, gas will flow to the grill. the resulting build-up of gas in the grill can pose a serious fire hazard to consumers. incidents/injuries: scg has received five reports involving leaks from the opd valve, though no injuries have been reported. description: the recalled scg overfill prevention devices (opd) have ""v5qa opd"" engraved on the body and handle and either ""dt 3.8"" or ""dt 3.8a"" printed on one side of the wrench pad and ""07-02,"" ""08-02,"" or ""10-98"" printed on the other side. the valves are installed on 20-pound liquid propane gas cylinders manufactured by the sahamitr pressure container public co. ltd. in thailand. the cylinders are marked ""smpc dot-4ba240"" and have a serial number in the range of 375201 to 396800. there is no hazard with the cylinders. sold at: department and hardware stores nationwide sold the gas cylinders with the recalled opd valves from august 2002 through august 2003 for about $30. some cylinders also were sold with certain sunbeam gas grills. manufactured in: thailand. remedy: consumers should stop using the gas cylinders immediately and contact the company. scg will identify, for callers who have one of the recalled units, a local lp gas exchange center which will replace the cylinder with one that has a new opd valve. do not take the lp gas cylinder to an lp gas refiller. consumers should not attempt to remove the opd or gas valve themselves. . consumer contact: call scg miyairi at (800) 636-9346 between 8 a.m. and 8 p.m. et monday through friday or visit their web site at www.scgmiyairi.com. firm's media contact: xavier williams at (305) 255-100"
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"curiosity kits inc. recall of discovery kids pottery wheel kits sold at discovery channel stores recall alert u.s. consumer product safety commission office of information and public affairs washington, dc 20207 january 26, 2004 alert #04-533 cpsc, curiosity kits inc. announce recall of discovery kids pottery wheel kits sold at discovery channel stores washington, d.c. - the following product safety recall was conducted voluntarily by the firm in cooperation with the cpsc. consumers should stop using the product immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product. name of product: discovery kids imaginative arts pottery wheel kits units: about 150 manufacturer: curiosity kits inc. of hunt valley, md. hazard: the brown clay contained in the pottery wheel kits could contain excess levels of bacteria, posing a risk of illness to users. incidents/injuries: none reported. description: only pottery wheel kits sold during october 2003 with sku #690974 printed on the white upc price label attached to the back lower right hand corner of the box are included in this recall. pottery wheel kits sold after october 2003 with different sku #'s are not included in this recall. sold at: discovery channel stores and catalogs, and on http://shopping.discovery.com during october 2003 for about $40. manufactured in: china remedy: consumers should stop using the pottery wheel kits and return the kits to any discovery channel store, or contact discovery channel stores' customer service, to receive a full refund or credit of the $39.95 purchase price or a replacement pottery wheel kit and a $5 discovery channel store gift certificate. consumer contact: contact discovery channel stores at (800) 373-7706 between 9 a.m. and 5 p.m. et monday through friday, or visit the firm's web site at http://shopping.discovery.com"
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"flagpoles recalled by kearney-national, hapco division news from cpsc u.s. consumer product safety commission office of information and public affairs washington, dc 20207 january 20, 2004 alert #04-532 cpsc, kearney-national, hapco division announce recall of flagpoles washington, d.c. - the following product safety recall was conducted voluntarily by the firm in cooperation with the cpsc. consumers should stop using the product immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product. name of product: internal halyard flagpoles units: 118 manufacturer: kearney-national, hapco division, of abingdon, va. hazard: a partially crimped sleeve on these flagpoles can allow the cable to pull through the sleeve causing the loop to release. when the assembly is raised with no flag attached, it can allow a seven pound counter weight to drop to the ground, possibly hitting people nearby. incidents/injuries: kearney-national is aware of three incidents of a counter weight falling, including with one incident resulting in a minor injury. description: these internal halyard flagpoles have a hinged door and a metal cable on the outside of the pole. sold at: hardware and flag stores nationwide from august 2003 through october 2003 for between $1,000 and $1,500. manufactured in: united states remedy: hapco is directly notifying consumers who purchased these flagpoles about the recall and providing free repair kits. for more information, contact hapco at (800) 368-7171, between 8 a.m. and 6 p.m. et monday through friday, or visit their web site at www.americanflagpole.com (note - recall is no longer available on firm's web site)."
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"family dollar services inc. recall of extension cords news from cpsc u.s. consumer product safety commission office of information and public affairs washington, dc 20207 for immediate release december 23, 2003 release # 04-056 firm's hotline: (800) 682-0097 cpsc consumer hotline: (800) 638-2772 cpsc media contact: (301) 504-7908 cpsc, family dollar services inc. announce recall of extension cords washington, d.c. - the u.s. consumer product safety commission, in cooperation with the distributor and importer named below, today announced voluntary recall of the following consumer products. consumers should stop using recalled products immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product. name of product: durex procraft outdoor extension cords units: 60,000 distributor: family dollar services, inc., of charlotte, n.c. manufacturer/importer: royal united corp., of north bergen, n.j. hazard: use of these extension cords could result in an electric shock or electrocution to consumers. incidents/injuries: none reported. description: these are 25-foot durex procraft outdoor extension cords. these green cords are sold in blue and black packaging. an underwriters laboratories' label is attached to the cord showing code ""e-174825."" the item upc number is 0 74972 01025 1, and is located on the back of the package in the lower right-hand corner. sold at: family dollar stores nationwide from june 2003 through november 2003 for $3. manufactured in: china remedy: return the recalled cords to any family dollar store for a refund. consumer contact: call royal united corp. toll-free at (800) 682-0097 between 9 a.m. and 5 p.m. et monday through friday."
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"december 19, 2003release # 04-055 crate and barrel hotline: (800) 323-5461 cpsc consumer hotline: (800) 638-2772 cpsc media contact: (301) 504-7908 cpsc, crate and barrel announce recall of hanukkah menorah washington, d.c. - the u.s. consumer product safety commission announces the following recall in voluntary cooperation with the firm below. consumers should stop using recalled products immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product. name of product: crate and barrel ""hanukkah menorah""units: 800manufacturer/importer: crate and barrel of northbrook, ill.hazard: the acrylic base of the hanukkah menorah can ignite if the candles are allowed to burn completely, creating a fire hazard.incidents/injuries: one incident; no injuries.description: the crate and barrel ""hanukkah menorah"" has a clear acrylic base with brass candle cups. the menorah accommodates nine standard menorah candles. its sku number is 589-055.sold at: crate and barrel stores nationwide and online at www.crateandbarrel.com from october 2003 through december 18, 2003 for about $25.manufactured in: indiaremedy: do not ignite any candles in this ""hanukkah menorah."" stop using the menorah immediately and return to the store for a full refund. you may mail the menorah to crate and barrel and receive a refund check.consumer contact: call crate and barrel toll-free at (800) 323-5461 anytime, or visit their web site at www.crateandbarrel.co"
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"december 12, 2003release # 04-049 wal-mart hotline: (800) 925-6278 cpsc consumer hotline: (800) 638-2772 cpsc media contact: (301) 504-7908 cpsc, wal-mart announce recall of candles because of flammable paint washington, d.c. - the u.s. consumer product safety commission announces the following recall in voluntary cooperation with the firms below. consumers should stop using recalled products immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product. name of product: home trends ice holiday collection candle gift set: snow house candle gift set; snowman candle gift set; snowflake candle gift setunits: 69,804 units of the snow house candle gift set; 29,064 units of the snowman candle gift set; 62,428 units of the snowflake candle gift set.importer: wal-mart, bentonville, ark.manufacturer: qingdao kingking applied chemistry co., ltd., chinahazard: paint on the exterior surface of the candles could potentially sustain flame posing a potential fire hazard.incidents/injuries: no injuries or incidents have been reported to wal-mart.description: each home trends ice holiday collection candle gift set contains three candles with one of these scenes painted on the exterior: snow house winter; snowman; or snowflake design.sold at: wal-mart stores nationwide sold these candle gift sets from september 2003 through november 2003 for about $10.manufactured in: chinaremedy: consumers should immediately stop using the product and return the candle gift set to wal-mart for a full refund.consumer contact: call wal-mart at (800) 925-6278 between 7 am and 9 pm ct monday through friday.media contact: melissa berryhill at (479) 273-4314.note: there is a related recall that was issued subsequent to this one"
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"december 12, 2003release #04-050 firm's hotline: (800) 767-8697cpsc consumer hotline: (800) 638-2772 cpsc media contact: (301) 504-7908 cpsc, schylling associates inc. announce recall of more ""jack-in-the-box"" type toys washington, d.c. - the u.s. consumer product safety commission announces the following recall in voluntary cooperation with the firm below. consumers should stop using recalled products immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product. name of product: ""jack-in-the-box"" type toysunits: 14,400manufacturer/importer: schylling associates inc. of rowley mass.hazard: the bead on the crank of the toy can detach, posing a choking hazard to young children.incidents/injuries: none reported.description: two designs of the ""jack-in-the-box"" type toys are included in this recall, both of which play ""pop goes the weasel"" when the crank is turned. one is based on dr. seuss' cat in the hat, and the other is based on ian falconer's olivia the pig character. the cat in the hat box is red, yellow and blue and has a black and white cat dressed in a red and white hat that pops out of the box. ""cat in the hat"" is written on the box lid. the olivia box is black and salmon-colored with ""circus"" written around the top sides. the olivia character dressed as clown pops out. schylling associates inc. previously recalled a bear ""jack-in-the-box"" type toy in november with the same hazard.sold at: specialty stores, gift shops, department stores and book stores nationwide from june 2003 through november 2003 for about $25.manufactured in: chinaremedy: take these toys away from children immediately and contact the firm for information on receiving a refund or replacement toy.consumer contact: call schylling associates inc. at (800) 767-8697 between 9 a.m. and 5:30 p.m. et monday through friday, or visit the firm's web site at --> www.schylling.co"
5.0,collector of puzzles.  the idea of photomosaics is awesome and before its time.,b002c3ynss,2015-01-24,"Photomosaics Jigsaw Puzzle - ""Washington""",washington,False,0.6249,0.6249,[],[],True,"december 12, 2003release # 04-051 firm's hotline: (866) 475-2255 cpsc consumer hotline: (800) 638-2772 cpsc media contact: (301) 504-7908 cpsc, zutopia (a division of wet seal inc.) announce recall of girl's loungewear washington, d.c. - the u.s. consumer product safety commission announces the following recall in voluntary cooperation with the firm below. consumers should stop using recalled products immediately unless otherwise instructed. it is illegal to resell or attempt to resell a recalled consumer product. name of product: zutopia"" girl's loungewear (15 different styles)units: 5,500distributor/retailer: the wet seal inc., of foothill ranch, calif.hazard: the loungewear failed to meet federal flammability standards for children's sleepwear posing a risk of serious burn injuries to children. the standard requires sleepwear, including loungewear, to be flame resistant and if the garment ignites, the flame must self-extinguish. incidents/injuries: no injuries reported. this recall is being conducted to prevent the possibility of injury.description: the 15 different styles of loungewear involved in this recall are available in girl's sizes small through extra-large (equivalent to girl's sizes 7-14). the following items are involved in the recall and are labeled ""zutopia"": style no.typedescriptionpricer/n# 3254 two-piece, camisole and capri pant blue with ""stick with me, my dreams come true"" on the camisole and on the capri $26.50 106503 3256 two-piece, tank and capri pant set white and light blue with ""angel's car-hop"" on the tank $26.50 106503 s3258 two-piece, camisole and short set white and navy with ""funky monkey"" on the camisole $18.50 106503 3252 two-piece, tank and capri pant set red with ""chit-chat telephone co."" on the tank $26.50 106503 3255 two-piece, camisole and capri pant set red and white with ""your lips keep movingãâãâ¦ but all i hear is ãâãâblah, blah, blah' "" on the camisole and ""blah, blah, blah"" on the capri pant $26.50 106503 3261 two-piece, camisole and short set white and pink with ""dj scratchy itchy"" on the camisole and hearts and notes on the short $18.50 106503 3262 two-piece, camisole and capri pant set white and pink with ""sparky's bowling and rolling rinkãâãâ¦"" on the camisole $26.50 106503 3257 two-piece, camisole and capri pant set multi-colored set with ""cutie"" on the camisole $26.50 106503 3267 capri pant light blue with pink poodles and polka dots $19.50 106503 33340722 lounge pant black or red with ""it's all about me. david and goliath"" $24.50 78749 33106182 lounge pant white with ""chick's rule, david and goliath"" and a caricature of a chick screened on the pant $24.50 78749 33340685 lounge pant blue with ""boys are smelly, david and goliath"" on the pant along with a caricature of a boy. $24.50 78749 33105727 lounge pant pink with ""boys are stupid, throw rocks at them!"" on the pant along with a caricature of a boy. $24.50 78749 32771848 capri pant hawaiian print capri pant in blue and pastel colors with palm trees and flowers <td headers=""price"" style=""text-align: left;"">$18.00 106503 32771893 capri pant hawaiian print capri pant in pink and pastel colors with palm trees and flowers $18.00 106503 sold at: zutopia stores nationwide from january 2003 through october 2003 for between $18 and $26.50.manufactured in: u.s.remedy: parents should stop their children from wearing this loungewear and return the item(s) to any zutopia store for a full refund or exchange and receive $10 in zu dollarz for a future purchase. consumer contact: the wet seal at (866) 475-2255 between 9 a.m. and 5 p.m. pt monday through friday. consumers also can write to the company at 26972 burbank, foothill ranch, ca 92610, attention: zutopia recall, or e-mail at recall@wetseal.com"
